"timestamp","position_lat","position_long","altitude","heart_rate","cadence","temperature","distance","speed","vertical_speed","File_Path","activity","HRzone","datetime","year","date","seconds"
"2020-01-18 18:40:43",41.3522700034082,-122.277418971062,1533.6,56,49,24,291,0.9,0.02,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:40:43",2020,"2020-01-18","18:40:43"
"2020-01-18 18:40:46",41.3523119967431,-122.27738100104,1534.2,56,49,24,NA,1.2,0.04,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:40:46",2020,"2020-01-18","18:40:46"
"2020-01-18 18:40:49",41.3523499667645,-122.277338001877,1534.6,57,49,24,NA,1.4,0.06,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:40:49",2020,"2020-01-18","18:40:49"
"2020-01-18 18:40:50",41.3523629587144,-122.277319980785,1535,57,49,24,NA,1.4,0.08,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:40:50",2020,"2020-01-18","18:40:50"
"2020-01-18 18:40:51",41.3523770403117,-122.27730397135,1535,57,48,24,306,1.4,0.08,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:40:51",2020,"2020-01-18","18:40:51"
"2020-01-18 18:40:57",41.352457003668,-122.277244962752,1535.8,60,46,24,NA,1.6,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:40:57",2020,"2020-01-18","18:40:57"
"2020-01-18 18:40:59",41.3524819817394,-122.277238005772,1536.2,62,45,24,320,1.7,0.12,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:40:59",2020,"2020-01-18","18:40:59"
"2020-01-18 18:41:02",41.3525089714676,-122.277224007994,1536.8,62,46,24,NA,1.6,0.14,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:41:02",2020,"2020-01-18","18:41:02"
"2020-01-18 18:41:04",41.3525359611958,-122.277218978852,1537,61,46,24,326,1.5,0.16,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:41:04",2020,"2020-01-18","18:41:04"
"2020-01-18 18:41:06",41.3525610230863,-122.277209004387,1537.4,60,46,24,329,1.5,0.16,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:41:06",2020,"2020-01-18","18:41:06"
"2020-01-18 18:41:08",41.3525809720159,-122.277209004387,1537.6,61,45,24,332,1.5,0.16,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:41:08",2020,"2020-01-18","18:41:08"
"2020-01-18 18:41:10",41.352605028078,-122.277198024094,1538,62,45,24,335,1.5,0.16,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:41:10",2020,"2020-01-18","18:41:10"
"2020-01-18 18:41:12",41.352629000321,-122.277186959982,1538.4,60,43,24,337,1.5,0.16,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:41:12",2020,"2020-01-18","18:41:12"
"2020-01-18 18:41:14",41.3526470214128,-122.277177991346,1538.8,60,40,24,340,1.5,0.16,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:41:14",2020,"2020-01-18","18:41:14"
"2020-01-18 18:41:17",41.3526689819992,-122.277166005224,1539.4,60,76,24,NA,1.4,0.16,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:41:17",2020,"2020-01-18","18:41:17"
"2020-01-18 18:41:20",41.352687003091,-122.277148989961,1539.2,60,76,24,NA,1.3,0.16,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:41:20",2020,"2020-01-18","18:41:20"
"2020-01-18 18:41:23",41.3526989892125,-122.277130968869,1539.4,60,43,24,NA,1.3,0.14,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:41:23",2020,"2020-01-18","18:41:23"
"2020-01-18 18:41:25",41.3527200277895,-122.27711697109,1539.4,59,40,24,349,1.2,0.14,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:41:25",2020,"2020-01-18","18:41:25"
"2020-01-18 18:41:28",41.3527460116893,-122.277108002454,1539.6,57,37,24,NA,1.2,0.14,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:41:28",2020,"2020-01-18","18:41:28"
"2020-01-18 18:41:31",41.3527640327811,-122.277089981362,1540,55,34,23,NA,1.2,0.12,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:41:31",2020,"2020-01-18","18:41:31"
"2020-01-18 18:41:36",41.3527760189027,-122.277070032433,1540.4,52,33,23,NA,1.1,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:41:36",2020,"2020-01-18","18:41:36"
"2020-01-18 18:41:39",41.3527969736606,-122.277054022998,1540.6,50,33,23,NA,1,0.08,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:41:39",2020,"2020-01-18","18:41:39"
"2020-01-18 18:41:42",41.3528170064092,-122.277042958885,1541.2,49,31,23,NA,1,0.08,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:41:42",2020,"2020-01-18","18:41:42"
"2020-01-18 18:41:45",41.3528409786522,-122.277026027441,1541.4,50,31,23,NA,1,0.06,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:41:45",2020,"2020-01-18","18:41:45"
"2020-01-18 18:41:48",41.3528660405427,-122.277015969157,1542,50,31,23,NA,1,0.06,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:41:48",2020,"2020-01-18","18:41:48"
"2020-01-18 18:41:51",41.3528849836439,-122.276990991086,1542.2,50,34,23,NA,1,0.08,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:41:51",2020,"2020-01-18","18:41:51"
"2020-01-18 18:41:55",41.3529009930789,-122.276959978044,1542.6,50,70,23,NA,1,0.08,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:41:55",2020,"2020-01-18","18:41:55"
"2020-01-18 18:41:59",41.3529070280492,-122.276930976659,1543,50,75,23,NA,1,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:41:59",2020,"2020-01-18","18:41:59"
"2020-01-18 18:42:02",41.3529360294342,-122.276908010244,1543.4,50,37,23,NA,1,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:42:02",2020,"2020-01-18","18:42:02"
"2020-01-18 18:42:04",41.352953966707,-122.276893006638,1543.6,50,37,23,383,1,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:42:04",2020,"2020-01-18","18:42:04"
"2020-01-18 18:42:06",41.3529709819704,-122.276878003031,1543.6,50,37,23,385,1,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:42:06",2020,"2020-01-18","18:42:06"
"2020-01-18 18:42:08",41.3529859855771,-122.276859981939,1543.6,50,37,23,388,1,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:42:08",2020,"2020-01-18","18:42:08"
"2020-01-18 18:42:11",41.3530090358108,-122.276845984161,1544,51,58,23,NA,1,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:42:11",2020,"2020-01-18","18:42:11"
"2020-01-18 18:42:13",41.3530240394175,-122.276831986383,1544.6,50,58,23,393,1,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:42:13",2020,"2020-01-18","18:42:13"
"2020-01-18 18:42:16",41.3530500233173,-122.276809019968,1544.8,50,58,23,NA,1,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:42:16",2020,"2020-01-18","18:42:16"
"2020-01-18 18:42:19",41.3530739955604,-122.276793010533,1545,49,72,23,NA,1,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:42:19",2020,"2020-01-18","18:42:19"
"2020-01-18 18:42:21",41.3530930224806,-122.276777001098,1545.8,49,72,23,401,1,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:42:21",2020,"2020-01-18","18:42:21"
"2020-01-18 18:42:24",41.3531109597534,-122.276755962521,1545.8,49,72,23,NA,1,0.08,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:42:24",2020,"2020-01-18","18:42:24"
"2020-01-18 18:42:26",41.3531289808452,-122.276743976399,1546,50,72,23,406,1,0.08,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:42:26",2020,"2020-01-18","18:42:26"
"2020-01-18 18:42:28",41.353147001937,-122.27672402747,1546.2,50,72,22,409,1,0.08,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:42:28",2020,"2020-01-18","18:42:28"
"2020-01-18 18:42:30",41.3531749974936,-122.276699971408,1546.4,48,72,22,411,1,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:42:30",2020,"2020-01-18","18:42:30"
"2020-01-18 18:42:32",41.3531979639083,-122.276683961973,1546.2,49,72,22,415,1.1,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:42:32",2020,"2020-01-18","18:42:32"
"2020-01-18 18:42:36",41.3532179966569,-122.276668958366,1546.6,50,72,22,NA,1,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:42:36",2020,"2020-01-18","18:42:36"
"2020-01-18 18:42:38",41.353234006092,-122.276654038578,1546.8,50,72,22,420,1,0.08,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:42:38",2020,"2020-01-18","18:42:38"
"2020-01-18 18:42:41",41.3532510213554,-122.276643980294,1547,48,70,22,NA,1,0.08,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:42:41",2020,"2020-01-18","18:42:41"
"2020-01-18 18:42:44",41.3532739877701,-122.276620008051,1547.4,48,70,22,NA,1,0.08,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:42:44",2020,"2020-01-18","18:42:44"
"2020-01-18 18:42:47",41.3532899972051,-122.276592012495,1547.4,50,70,22,NA,1,0.08,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:42:47",2020,"2020-01-18","18:42:47"
"2020-01-18 18:42:51",41.3533250335604,-122.276558987796,1547.6,49,73,22,NA,1,0.08,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:42:51",2020,"2020-01-18","18:42:51"
"2020-01-18 18:42:53",41.3533449824899,-122.276555970311,1548.2,49,73,22,436,1,0.08,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:42:53",2020,"2020-01-18","18:42:53"
"2020-01-18 18:42:55",41.3533630035818,-122.276553036645,1548.4,49,73,22,438,1,0.06,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:42:55",2020,"2020-01-18","18:42:55"
"2020-01-18 18:42:58",41.3533770013601,-122.276527974755,1548.8,50,73,22,NA,1,0.06,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:42:58",2020,"2020-01-18","18:42:58"
"2020-01-18 18:43:03",41.3533930107951,-122.276510037482,1549.2,50,73,22,NA,1,0.08,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:43:03",2020,"2020-01-18","18:43:03"
"2020-01-18 18:43:06",41.3534189946949,-122.276493022218,1549.6,49,73,22,NA,1,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:43:06",2020,"2020-01-18","18:43:06"
"2020-01-18 18:43:09",41.3534390274435,-122.276475001127,1550.4,48,52,22,NA,1,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:43:09",2020,"2020-01-18","18:43:09"
"2020-01-18 18:43:12",41.3534589763731,-122.276455974206,1550.6,49,31,22,NA,1,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:43:12",2020,"2020-01-18","18:43:12"
"2020-01-18 18:43:14",41.3534759916365,-122.276436025277,1551,49,31,22,453,1,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:43:14",2020,"2020-01-18","18:43:14"
"2020-01-18 18:43:16",41.3534909952432,-122.276422027498,1551.2,48,33,22,456,1,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:43:16",2020,"2020-01-18","18:43:16"
"2020-01-18 18:43:19",41.3535080105066,-122.276411969215,1551.2,48,34,22,NA,1,0.12,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:43:19",2020,"2020-01-18","18:43:19"
"2020-01-18 18:43:22",41.3535289652646,-122.276396965608,1551.4,50,36,22,NA,1,0.12,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:43:22",2020,"2020-01-18","18:43:22"
"2020-01-18 18:43:24",41.353545980528,-122.276386991143,1551.6,50,37,22,463,1,0.12,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:43:24",2020,"2020-01-18","18:43:24"
"2020-01-18 18:43:26",41.3535680249333,-122.276371987537,1551.8,50,37,22,465,1,0.12,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:43:26",2020,"2020-01-18","18:43:26"
"2020-01-18 18:43:29",41.3535879738629,-122.276353966445,1552.4,49,73,22,NA,1,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:43:29",2020,"2020-01-18","18:43:29"
"2020-01-18 18:43:31",41.3536090124398,-122.276341980323,1552.6,49,73,22,470,1,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:43:31",2020,"2020-01-18","18:43:31"
"2020-01-18 18:43:34",41.3536260277033,-122.276329994202,1552.8,50,76,22,NA,1,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:43:34",2020,"2020-01-18","18:43:34"
"2020-01-18 18:43:37",41.3536449708045,-122.276310967281,1553,50,78,22,NA,1,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:43:37",2020,"2020-01-18","18:43:37"
"2020-01-18 18:43:39",41.3536619860679,-122.27630501613,1553.2,49,75,22,477,1,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:43:39",2020,"2020-01-18","18:43:39"
"2020-01-18 18:43:41",41.3536779955029,-122.27629202418,1553.4,48,73,22,479,1,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:43:41",2020,"2020-01-18","18:43:41"
"2020-01-18 18:43:45",41.3536960165948,-122.276278026402,1553.8,48,37,22,NA,1,0.08,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:43:45",2020,"2020-01-18","18:43:45"
"2020-01-18 18:43:48",41.3537149596959,-122.276257993653,1554.2,50,36,22,NA,0.9,0.08,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:43:48",2020,"2020-01-18","18:43:48"
"2020-01-18 18:43:50",41.3537299633026,-122.276245001704,1554.6,50,75,22,486,0.9,0.08,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:43:50",2020,"2020-01-18","18:43:50"
"2020-01-18 18:43:53",41.3537499960512,-122.276226980612,1554.8,52,37,22,NA,0.9,0.08,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:43:53",2020,"2020-01-18","18:43:53"
"2020-01-18 18:43:56",41.3537710346282,-122.276204014197,1555.4,52,37,22,NA,0.9,0.08,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:43:56",2020,"2020-01-18","18:43:56"
"2020-01-18 18:43:59",41.3537929952145,-122.276180963963,1555.6,52,52,22,NA,0.9,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:43:59",2020,"2020-01-18","18:43:59"
"2020-01-18 18:44:02",41.3538140337914,-122.276166966185,1555.8,54,75,22,NA,0.9,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:44:02",2020,"2020-01-18","18:44:02"
"2020-01-18 18:44:04",41.3538290373981,-122.276150034741,1555.8,54,75,22,500,1,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:44:04",2020,"2020-01-18","18:44:04"
"2020-01-18 18:44:06",41.3538410235196,-122.276132013649,1556,52,75,22,502,1,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:44:06",2020,"2020-01-18","18:44:06"
"2020-01-18 18:44:08",41.3538589607924,-122.2761119809,1556.4,52,42,21,504,1,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:44:08",2020,"2020-01-18","18:44:08"
"2020-01-18 18:44:10",41.3538799993694,-122.276090020314,1556.6,52,42,21,507,1,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:44:10",2020,"2020-01-18","18:44:10"
"2020-01-18 18:44:12",41.353900032118,-122.276079040021,1556.8,52,42,21,510,1,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:44:12",2020,"2020-01-18","18:44:12"
"2020-01-18 18:44:14",41.3539150357246,-122.276062024757,1557,52,42,21,512,1,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:44:14",2020,"2020-01-18","18:44:14"
"2020-01-18 18:44:17",41.3539339788258,-122.276034029201,1557.4,52,73,21,NA,1,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:44:17",2020,"2020-01-18","18:44:17"
"2020-01-18 18:44:20",41.3539560232311,-122.276019025594,1557.4,52,73,21,NA,1,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:44:20",2020,"2020-01-18","18:44:20"
"2020-01-18 18:44:24",41.3539789896458,-122.275992035866,1558,52,55,21,NA,1,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:44:24",2020,"2020-01-18","18:44:24"
"2020-01-18 18:44:27",41.3539929874241,-122.275972003117,1558.2,53,37,21,NA,1,0.08,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:44:27",2020,"2020-01-18","18:44:27"
"2020-01-18 18:44:29",41.3540100026876,-122.275956999511,1558.4,52,37,21,526,1,0.08,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:44:29",2020,"2020-01-18","18:44:29"
"2020-01-18 18:44:33",41.3540339749306,-122.275931015611,1559,51,37,21,NA,1,0.08,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:44:33",2020,"2020-01-18","18:44:33"
"2020-01-18 18:44:35",41.3540509901941,-122.275918023661,1559,50,37,21,532,1,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:44:35",2020,"2020-01-18","18:44:35"
"2020-01-18 18:44:41",41.3540649879724,-122.275893967599,1559.8,52,55,21,NA,0.9,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:44:41",2020,"2020-01-18","18:44:41"
"2020-01-18 18:44:44",41.3540840148926,-122.275854991749,1560,52,72,21,NA,0.9,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:44:44",2020,"2020-01-18","18:44:44"
"2020-01-18 18:44:47",41.3541000243276,-122.275830013677,1560.2,52,70,21,NA,0.9,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:44:47",2020,"2020-01-18","18:44:47"
"2020-01-18 18:44:51",41.3541199732572,-122.275806963444,1561.2,52,34,21,NA,0.9,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:44:51",2020,"2020-01-18","18:44:51"
"2020-01-18 18:44:54",41.3541430234909,-122.275787014514,1561.4,52,31,21,NA,0.9,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:44:54",2020,"2020-01-18","18:44:54"
"2020-01-18 18:44:56",41.3541649840772,-122.275777040049,1561.8,52,33,21,549,0.9,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:44:56",2020,"2020-01-18","18:44:56"
"2020-01-18 18:44:58",41.3541860226542,-122.275762036443,1562.2,54,76,21,552,1,0.12,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:44:58",2020,"2020-01-18","18:44:58"
"2020-01-18 18:45:00",41.3542059715837,-122.275752983987,1562.4,54,76,21,554,1,0.12,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:45:00",2020,"2020-01-18","18:45:00"
"2020-01-18 18:45:02",41.3542189635336,-122.275731023401,1562.6,54,75,21,556,1,0.12,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:45:02",2020,"2020-01-18","18:45:02"
"2020-01-18 18:45:05",41.3542349729687,-122.275703027844,1562.8,54,75,21,NA,1,0.12,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:45:05",2020,"2020-01-18","18:45:05"
"2020-01-18 18:45:07",41.3542469590902,-122.275685006753,1563,54,73,21,562,1,0.12,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:45:07",2020,"2020-01-18","18:45:07"
"2020-01-18 18:45:10",41.3542679976672,-122.275670003146,1563.6,54,37,21,NA,1,0.12,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:45:10",2020,"2020-01-18","18:45:10"
"2020-01-18 18:45:12",41.3542870245874,-122.275659022853,1564,54,37,21,566,1,0.12,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:45:12",2020,"2020-01-18","18:45:12"
"2020-01-18 18:45:14",41.3543059676886,-122.275633960962,1564.2,53,73,21,569,1,0.12,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:45:14",2020,"2020-01-18","18:45:14"
"2020-01-18 18:45:16",41.3543249946088,-122.275619041175,1564.6,52,36,21,572,1,0.12,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:45:16",2020,"2020-01-18","18:45:16"
"2020-01-18 18:45:18",41.3543460331857,-122.275606971234,1564.8,51,36,21,574,1.1,0.12,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:45:18",2020,"2020-01-18","18:45:18"
"2020-01-18 18:45:21",41.3543639704585,-122.275592973456,1565,52,36,21,NA,1.1,0.12,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:45:21",2020,"2020-01-18","18:45:21"
"2020-01-18 18:45:25",41.3543809857219,-122.275602025911,1565.2,50,37,21,NA,1,0.12,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:45:25",2020,"2020-01-18","18:45:25"
"2020-01-18 18:45:38",41.3544010184705,-122.275612000376,1565.2,49,69,21,NA,0.4,0.1,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:45:38",2020,"2020-01-18","18:45:38"
"2020-01-18 18:45:48",41.3544160220772,-122.275624992326,1565.2,48,46,21,NA,0.4,0.02,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:45:48",2020,"2020-01-18","18:45:48"
"2020-01-18 18:45:52",41.3544379826635,-122.275619041175,1565.4,48,42,21,NA,0.4,0.02,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:45:52",2020,"2020-01-18","18:45:52"
"2020-01-18 18:45:54",41.3544689957052,-122.275619963184,1565.6,48,43,21,588,0.5,0,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:45:54",2020,"2020-01-18","18:45:54"
"2020-01-18 18:45:56",41.354500008747,-122.275607977062,1566,48,43,21,591,0.8,0,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:45:56",2020,"2020-01-18","18:45:56"
"2020-01-18 18:45:58",41.354529010132,-122.275598002598,1566.2,48,43,21,595,1.1,0,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:45:58",2020,"2020-01-18","18:45:58"
"2020-01-18 18:46:00",41.3545600231737,-122.275596996769,1566.6,50,43,21,598,1.3,0,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:46:00",2020,"2020-01-18","18:46:00"
"2020-01-18 18:46:02",41.3545870129019,-122.275598002598,1566.8,50,42,21,602,1.4,0,"Move_2020_01_18_10_33_29_Ski_touring.fit","SkiTouring","R","2020-01-18 18:46:02",2020,"2020-01-18","18:46:02"
